"","Date","SO2_ppb","NOx_ppb","NO2_ppb","NO_ppb","O3_ppb","CO_ppb","DRUCK_hPa","TEMP_C","FEUCHTE_%","WIRI_GRAD","WIGE_m/s","WIGEM_m/s","REGEN_mm","P_Anz_1/cm3","PM10_kon_ug/m3","Russ_25_ug/m3","timestamp"
"27402",2018-12-08 06:00:00,0.0394,12.68,7.9142,4.7658,31.1665,160.5833,967.9929,5.4036,75.0631,236.7576,5.2512,8.34,0,8023.3804,4.0551,0.1509,1544248800
"27403",2018-12-08 06:10:00,0.0884,9.1842,5.3275,3.8567,33.6105,151.3833,968.17,5.5376,73.8278,229.5973,6.7933,9.45,0,3798.9631,3.8408,0.1381,1544249400
"27404",2018-12-08 06:20:00,0.0879,10.1608,6.0092,4.1517,33.1066,155.05,968.3378,5.4013,77.467,230.6678,8.0208,11.46,0,4517.7617,4.2984,0.1566,1544250000
"27405",2018-12-08 06:30:00,0.0388,11.6267,6.4675,5.1592,33.4228,157.225,968.4322,4.7931,84.1805,231.169,7.398,10.86,0,10076.6904,4.5195,0.1506,1544250600
"27406",2018-12-08 06:40:00,0.0603,12.5775,7.8958,4.6817,31.5815,162,968.5756,4.6743,84.8436,228.8283,6.099,8.46,0,8102.0459,4.137,0.1708,1544251200
"27407",2018-12-08 06:50:00,0.0547,11.6308,6.9108,4.72,33.1028,161.3333,968.6478,4.6858,84.3148,224.5091,6.9013,9.63,0,9760.0264,4.1185,0.131,1544251800
"27408",2018-12-08 07:00:00,0.0871,13.4425,7.8667,5.5758,31.9947,157.5,968.6722,4.3813,88.5188,227.9599,6.3243,9.41,0,5710.2544,3.7115,0.1663,1544252400
"27409",2018-12-08 07:10:00,0.0586,17.3992,9.9858,7.4133,30.4473,173.0917,968.6901,4.3428,89.5475,225.5409,4.9965,8.1,0,5570.0376,3.839,0.2044,1544253000
"27410",2018-12-08 07:20:00,0.1094,17.6325,10.3533,7.2792,30.6208,180.1917,968.6539,4.4273,89.4094,228.9684,5.6732,7.6,0,11114.9551,4.0595,0.1634,1544253600
"27411",2018-12-08 07:30:00,0.1028,17.1542,9.7942,7.36,30.5319,182.6,968.7603,4.4331,90.0385,230.6594,5.7757,9.13,0,8144.9819,3.9655,0.192,1544254200
"27412",2018-12-08 07:40:00,0.1048,16.7383,9.5892,7.1492,31.3752,176.1917,968.8091,4.2597,91.6111,228.4661,6.1882,9.44,0.18,7338.5103,3.867,0.2087,1544254800
"27413",2018-12-08 07:50:00,0.1017,22.695,12.6633,10.0317,29.1032,188.8417,968.8335,4.0777,93.6742,227.7115,4.7428,7.16,0,9609.8018,3.4983,0.2681,1544255400
"27414",2018-12-08 08:00:00,0.0901,20.6842,12.0275,8.6567,29.0513,187.1,968.9443,4.0014,94.606,227.5141,5.1857,7.78,0.08,10627.249,3.2065,0.3059,1544256000
"27415",2018-12-08 08:10:00,0.098,21.7758,12.2525,9.5233,29.5977,182.3917,968.8457,3.9827,94.5595,221.8594,5.3498,8.5,0.27,10660.2764,3.4562,0.2749,1544256600
"27416",2018-12-08 08:20:00,0.0408,24.3467,13.52,10.8267,28.9453,194.3,968.9393,4.0899,94.6836,222.9608,5.4177,7.16,0.02,13720.2236,4.7932,0.3212,1544257200
"27417",2018-12-08 08:30:00,0.0754,24.8217,14.175,10.6467,27.7495,179.2833,968.8843,4.1043,95.7933,219.6809,4.5822,7.97,0.2,8822.3457,5.8529,0.3848,1544257800
"27418",2018-12-08 08:40:00,0.0818,30.1975,16.5508,13.6467,27.275,194.5667,968.8533,4.2459,94.7919,223.675,4.736,7.15,0,16839.7207,5.9553,0.4116,1544258400
"27419",2018-12-08 08:50:00,0.1221,23.0625,12.9125,10.15,29.2831,191.875,968.8925,4.3243,94.6403,228.2729,6.0865,8.18,0.09,12780.6416,5.8412,0.2851,1544259000
"27420",2018-12-08 09:00:00,NA,NA,NA,NA,NA,191.6833,968.7544,4.2946,95.1269,222.9396,5.5573,8.98,0.06,10050.0684,4.7113,0.2701,1544259600
"27421",2018-12-08 09:10:00,NA,NA,NA,NA,NA,209.225,968.804,4.3294,95.8712,221.9633,5.2125,8.26,0.09,10428.6836,4.4211,0.3318,1544260200
"27422",2018-12-08 09:20:00,NA,NA,NA,NA,NA,211.525,968.7902,4.4513,95.4727,223.598,5.8697,8.06,0.02,8690.3359,3.971,0.3475,1544260800
"27423",2018-12-08 09:30:00,NA,NA,NA,NA,27.0935,224.3667,968.8207,4.5683,94.8862,224.4068,4.615,6.48,0,17848.0605,4.3626,0.3687,1544261400
"27424",2018-12-08 09:40:00,0.0797,31.0367,17.14,13.8967,25.6807,243.15,968.6735,4.6516,95.2685,224.1038,4.6752,7.26,0.07,23042.1855,5.1829,0.482,1544262000
"27425",2018-12-08 09:50:00,0.1368,29.2017,15.995,13.2067,26.1605,245.7417,968.5751,4.6852,95.7292,225.9217,4.1815,5.82,0.02,19722.2207,5.0606,0.4546,1544262600
"27426",2018-12-08 10:00:00,0.1204,31.65,17.3217,14.3283,25.8217,218.125,968.5229,4.9478,94.6553,227.1756,5.0788,8.48,0,10865.0469,4.9981,0.3872,1544263200
"27427",2018-12-08 10:10:00,0.1034,23.5433,12.6083,10.935,28.5722,209.0917,968.3981,5.1922,93.2902,234.5036,5.9603,8.49,0.06,10469.417,4.9462,0.2376,1544263800
"27428",2018-12-08 10:20:00,0.1272,25.9667,13.6567,12.31,27.7825,192.0667,968.3235,5.2877,93.9291,234.7587,5.3228,8.55,0.04,10971.335,4.0331,0.3195,1544264400
"27429",2018-12-08 10:30:00,0.0578,21.64,12.4625,9.1775,28.1092,189.825,968.2755,5.4018,94.0199,236.9172,5.0688,8.44,0.03,14728.3633,4.0111,0.3313,1544265000
"27430",2018-12-08 10:40:00,0.0926,24.21,13.5608,10.6492,27.3654,218.2833,968.1328,5.3946,94.0589,241.0134,5.3908,8.44,0,16304.7764,4.8305,0.5429,1544265600
"27431",2018-12-08 10:50:00,0.0805,27.2108,14.6883,12.5225,26.3121,204.3083,968.098,5.3824,94.6012,235.1412,5.445,8.19,0.05,10136.8398,4.5219,0.3433,1544266200
"27432",2018-12-08 11:00:00,0.1149,25.3175,14.3717,10.9458,27.5035,187.975,968.0039,5.3248,93.6415,230.8326,6.2638,9.04,0,14230.1484,4.6135,0.3005,1544266800
"27433",2018-12-08 11:10:00,0.1036,23.6333,13.0117,10.6217,27.4822,202.5333,967.8773,5.3818,94.2776,229.0829,5.7987,9.52,0,14998.3887,5.0597,0.3746,1544267400
"27434",2018-12-08 11:20:00,0.1123,23.9442,13.1917,10.7525,27.3214,192.075,967.7882,5.4528,95.1389,227.9031,5.9558,9.37,0.09,10047.3662,4.9106,0.3797,1544268000
"27435",2018-12-08 11:30:00,0.0666,18.2375,10.2742,7.9633,29.4081,192.3833,967.7318,5.6527,93.8381,232.1348,7.1545,9.6,0.15,10148.1494,4.8213,0.3277,1544268600
"27436",2018-12-08 11:40:00,0.0558,22.5025,12.6617,9.8408,28.6348,200.375,967.6008,5.8133,93.2038,234.5412,6.206,8.15,0,8332.8379,4.2069,0.3746,1544269200
"27437",2018-12-08 11:50:00,0.1167,24.5275,13.0025,11.525,27.9782,220.1083,967.541,6.1419,92.232,232.0117,6.1807,10.26,0,15000.9902,4.2667,0.3854,1544269800
"27438",2018-12-08 12:00:00,0.1032,21.3917,11.7758,9.6158,28.6787,199.0667,967.5515,6.2879,90.6357,234.0546,6.6865,10.48,0,15391.916,4.0081,0.3656,1544270400
"27439",2018-12-08 12:10:00,0.1362,24.9042,14.3583,10.5458,26.9242,198.85,967.6127,6.3891,91.0549,239.3524,5.8213,9.05,0,11220.4424,3.7613,0.3536,1544271000
"27440",2018-12-08 12:20:00,0.16,25.7708,14.3617,11.4092,26.8874,206.1583,967.5308,6.5189,91.3252,234.971,5.974,8.5,0,8171.8042,3.7958,0.3636,1544271600
"27441",2018-12-08 12:30:00,0.1649,23.3133,13.0625,10.2508,27.4247,200.1417,967.423,6.6118,91.7268,235.2582,5.7335,8.07,0,10689.4004,3.4887,0.3535,1544272200
"27442",2018-12-08 12:40:00,0.1132,25.525,14.3467,11.1783,25.9892,217.3833,967.4963,6.5783,91.9537,237.1017,5.5968,8.45,0,11755.1885,4.0499,0.3274,1544272800
"27443",2018-12-08 12:50:00,0.105,21.6308,12.6942,8.9367,26.8097,197.2417,967.4848,6.5528,91.3599,236.4448,5.861,8.38,0,13808.0977,4.4793,0.5295,1544273400
"27444",2018-12-08 13:00:00,0.0389,21.9517,12.6325,9.3192,27.346,207.4333,967.2943,6.4011,91.5717,228.4475,6.8282,9.05,0,9650.7354,3.7583,0.6016,1544274000
"27445",2018-12-08 13:10:00,0.0703,22.0542,13.0508,9.0033,26.423,230.1083,967.202,6.3087,92.6108,231.7126,5.928,8.22,0,8834.6563,3.4222,0.3665,1544274600
"27446",2018-12-08 13:20:00,0.1209,28.6233,16.505,12.1183,24.0374,246.9833,967.1158,6.2428,94.2462,226.3885,4.8322,7.23,0,15299.3389,3.5614,0.4185,1544275200
"27447",2018-12-08 13:30:00,0.1042,25.3283,15.2017,10.1267,24.5338,218.55,967.0792,6.2385,94.6747,227.5296,4.9888,8.52,0,15422.7412,3.9944,0.4192,1544275800
"27448",2018-12-08 13:40:00,0.0967,34.9283,19.41,15.5183,22.3776,252.6083,967.022,6.3416,93.5723,221.5704,4.3363,6.81,0,26599.6484,4.3103,0.5306,1544276400
"27449",2018-12-08 13:50:00,0.105,36.2642,19.5,16.7642,21.9576,248.775,967.0919,6.3833,93.3151,224.343,4.5308,6.56,0,19836.6172,4.2629,0.5372,1544277000
"27450",2018-12-08 14:00:00,0.0813,23.6958,14.1592,9.5367,25.0028,219.9,967.1682,6.3692,93.2,227.485,5.3863,8.85,0.04,16936.1016,3.9284,0.3668,1544277600
"27451",2018-12-08 14:10:00,0.0836,23.8125,14.0075,9.805,26.1444,263.4666,967.2758,6.2902,93.4374,229.4629,5.614,8.06,0.1,15403.0254,3.7869,0.385,1544278200
"27452",2018-12-08 14:20:00,0.0969,28.1183,15.8692,12.2492,25.6119,281.8167,967.2282,6.2307,94.0926,223.7834,4.9107,8.43,0.09,18477.9863,4.3478,0.3764,1544278800
"27453",2018-12-08 14:30:00,0.0525,27.7933,16.3842,11.4092,25.8675,225.675,967.3297,6.1443,94.6593,225.5464,5.1143,7.69,0.04,15638.7217,4.8467,0.3395,1544279400
"27454",2018-12-08 14:40:00,0.0853,26.7008,15.7,11.0008,25.8269,206.7583,967.3404,6.0887,95.2942,226.5651,5.2012,8.31,0.04,11069.917,4.2677,0.3467,1544280000
"27455",2018-12-08 14:50:00,0.1006,25.8792,15.4333,10.4458,25.6369,215.0667,967.3281,6.0472,96.1229,230.127,4.9408,7.66,0.02,18269.8125,4.0395,0.494,1544280600
"27456",2018-12-08 15:00:00,0.1293,28.99,16.6167,12.3733,24.7687,219.6583,967.3577,6.0811,95.445,226.0918,5.3077,7.83,0.03,12004.9961,4.6052,0.4178,1544281200
"27457",2018-12-08 15:10:00,0.1084,27.575,16.0867,11.4883,24.3297,206.1,967.3874,6.1622,94.6785,226.5205,4.9348,7.51,0,16672.8828,5.1231,0.4942,1544281800
"27458",2018-12-08 15:20:00,0.1621,32.9275,18.37,14.5575,22.8674,241.925,967.3587,6.2908,93.2063,230.4074,4.4973,6.54,0,15519.8223,5.2794,0.4923,1544282400
"27459",2018-12-08 15:30:00,0.0788,28.3433,16.1717,12.1717,24.3374,206.725,967.3154,6.3149,92.0052,228.7839,5.0917,7.59,0.07,10295.2725,5.2898,0.5347,1544283000
"27460",2018-12-08 15:40:00,0.0573,24.6542,14.4217,10.2325,26.3011,213.9583,967.2211,6.3623,90.3976,225.7226,5.434,7.61,0,12900.8418,5.1852,0.4284,1544283600
"27461",2018-12-08 15:50:00,0.0683,22.0925,13.0892,9.0033,27.6278,190.6917,967.2506,6.3895,89.4419,222.4755,6.5762,10.29,0.03,9760.2266,5.031,0.3356,1544284200
"27462",2018-12-08 16:00:00,0.0533,19.1683,11.3608,7.8075,27.9699,204.5667,967.3012,6.2029,92.1434,223.3405,6.21,8.46,0.08,13333.502,4.605,0.3353,1544284800
"27463",2018-12-08 16:10:00,0.0697,19.7633,11.6092,8.1542,27.8307,200.85,967.2501,5.9979,93.7458,223.0996,5.616,8.82,0.19,11485.1631,4.4605,0.4436,1544285400
"27464",2018-12-08 16:20:00,0.0439,20.1117,12.345,7.7667,27.7278,198.4333,967.1509,5.8928,94.3583,226.4887,5.5498,8.3,0.04,8396.9912,4.4408,0.3435,1544286000
"27465",2018-12-08 16:30:00,0.096,22.28,13.5042,8.7758,27.2978,215.275,967.0886,5.8834,94.6228,226.5697,5.627,8.76,0,11471.251,4.7186,0.4124,1544286600
"27466",2018-12-08 16:40:00,0.0693,19.4933,12.0958,7.3975,28.0053,191.3,967.0123,5.8977,94.675,225.2323,5.9787,9.43,0.04,11252.5693,4.628,0.3518,1544287200
"27467",2018-12-08 16:50:00,0.1046,19.5783,12.0008,7.5775,27.8408,199.4917,966.993,5.9152,94.3942,225.0483,6.1917,9.12,0.04,12018.5068,4.2737,0.3492,1544287800
"27468",2018-12-08 17:00:00,0.0971,24.0808,14.2983,9.7825,26.0742,201.5333,966.8549,5.8808,95.5261,219.7207,5.3635,8.03,0,9854.3047,3.9749,0.4237,1544288400
"27469",2018-12-08 17:10:00,0.1281,20.7992,12.8242,7.975,26.1143,207.9667,966.6756,5.8323,96.2487,226.9766,5.6497,7.95,0.03,11734.8711,4.1426,0.4086,1544289000
"27470",2018-12-08 17:20:00,0.0565,18.82,11.4492,7.3708,27.3174,202.625,966.5006,5.8663,95.6599,229.6618,7.1987,10.2,0.08,7865.8496,4.2477,0.4122,1544289600
"27471",2018-12-08 17:30:00,0.0926,15.565,9.4975,6.0675,29.3709,180.725,966.5135,5.9334,93.3644,230.7567,7.7723,12.98,0.08,9624.8145,3.8385,0.2572,1544290200
"27472",2018-12-08 17:40:00,0.0988,14.8325,9.1133,5.7192,29.9557,180.5583,966.537,5.9203,92.0591,227.8946,8.5888,12.11,0,6576.5757,3.4171,0.3005,1544290800
"27473",2018-12-08 17:50:00,0.0541,14.3217,8.9317,5.39,29.6712,193.15,966.5164,5.8601,93.0809,230.0074,7.5348,11.04,0,7301.4795,2.7858,0.2336,1544291400
"27474",2018-12-08 18:00:00,0.1193,14.4525,9.1342,5.3183,29.5973,183.9417,966.3841,5.7407,94.3033,230.5273,6.8665,10.25,0,7558.6938,2.3604,0.2434,1544292000
"27475",2018-12-08 18:10:00,0.082,16.4542,10.6692,5.785,28.8073,184.1167,966.2763,5.6902,95.1363,235.2544,5.1238,7.75,0,6913.2563,2.4896,0.252,1544292600
"27476",2018-12-08 18:20:00,0.0937,14.7,9.555,5.145,29.1997,183.4417,966.0917,5.6641,95.773,229.8914,5.9568,9.11,0,6171.939,2.6957,0.2151,1544293200
"27477",2018-12-08 18:30:00,0.0916,12.9758,8.1008,4.875,29.9889,181.6667,966.0046,5.678,96.2145,236.7285,6.0612,9.96,0,5800.3296,2.4987,0.2267,1544293800
"27478",2018-12-08 18:40:00,0.0765,12.8858,8.2158,4.67,29.5769,178.2417,966.0046,5.7628,95.7712,237.1745,6.0692,9.4,0.03,12387.1143,2.4295,0.2478,1544294400
"27479",2018-12-08 18:50:00,0.048,13.5075,8.7083,4.7992,29.4167,183.375,965.8027,5.7555,96.4378,238.4709,6.3797,8.93,0,5871.689,2.7977,0.2417,1544295000
"27480",2018-12-08 19:00:00,0.0712,10.9167,7.2258,3.6908,29.4112,180.0083,965.6166,5.7964,96.0922,226.1543,5.8732,9.23,0,6337.0767,2.8121,0.2304,1544295600
"27481",2018-12-08 19:10:00,0.063,12.5258,7.755,4.7708,29.0786,213.2417,965.4006,5.8267,95.9717,225.4229,5.9963,10.41,0,7226.6172,2.9277,0.2655,1544296200
"27482",2018-12-08 19:20:00,0.0723,12.8717,7.7817,5.09,29.4132,180.1333,965.2938,5.9571,94.3215,228.1495,6.3385,10.62,0.05,8794.2227,2.774,0.2068,1544296800
"27483",2018-12-08 19:30:00,0.0569,12.85,8.0175,4.8325,29.5754,200.65,965.1252,5.9604,93.8131,224.0907,6.505,9.33,0,5053.3076,2.9064,0.2326,1544297400
"27484",2018-12-08 19:40:00,0.0396,11.7075,7.4258,4.2817,29.9131,185.1,964.9378,5.9153,94.3599,225.1698,6.0537,8.49,0.07,7464.9155,3.3546,0.2143,1544298000
"27485",2018-12-08 19:50:00,0.0351,9.31,6.2175,3.0925,31.0454,175.1917,964.8915,5.9097,95.2137,229.9881,7.635,10.78,0.06,5519.4956,2.9509,0.2054,1544298600
"27486",2018-12-08 20:00:00,0.0553,9.8467,6.2217,3.625,30.9353,170.2417,964.7982,5.8929,95.9771,227.3109,6.9493,9.99,0.1,6574.0737,2.5019,0.1931,1544299200
"27487",2018-12-08 20:10:00,0.1035,9.5317,6.175,3.3567,31.3148,183.2917,964.6647,5.8434,96.4887,230.3782,7.427,10.76,0.05,5398.0947,2.7093,0.2186,1544299800
"27488",2018-12-08 20:20:00,0.032,9.3567,6.38,2.9767,31.3785,183.425,964.5792,5.7644,97.6042,233.2599,6.6288,9.42,0.07,5820.4463,2.5305,0.224,1544300400
"27489",2018-12-08 20:30:00,0.0503,11.0267,7.1208,3.9058,30.9042,182.35,964.5403,5.7624,97.7592,229.8725,6.3462,9.02,0,5834.9585,2.4718,0.1803,1544301000
"27490",2018-12-08 20:40:00,0.0287,12.9917,8.0608,4.9308,29.9694,185.2667,964.2755,5.7222,98.1806,223.332,5.7712,8.49,0.06,5509.0869,2.3789,0.2332,1544301600
"27491",2018-12-08 20:50:00,0.1031,11.0475,7.1308,3.9167,30.9107,179.3667,964.0642,5.7906,97.2712,228.6263,5.7377,8.94,0.11,5882.0977,2.1869,0.1852,1544302200
"27492",2018-12-08 21:00:00,0.037,10.8317,7.3592,3.4725,30.6423,174.4833,964.0065,5.8029,97.7595,234.7535,5.1968,8.46,0.02,5952.8564,2.3177,0.1842,1544302800
"27493",2018-12-08 21:10:00,0.0935,11.3025,7.035,4.2675,30.4424,183.4083,963.9454,5.8585,97.4729,231.096,5.7058,9.26,0.07,3920.9648,2.7181,0.1999,1544303400
"27494",2018-12-08 21:20:00,0.0573,12.5375,8.1092,4.4283,29.4187,184.9417,963.5939,5.8559,97.8263,226.046,4.3343,6.82,0.14,3696.678,2.5032,0.1924,1544304000
"27495",2018-12-08 21:30:00,0.0474,13.9692,8.6967,5.2725,29.7229,188.7,963.4856,5.9113,97.7709,230.1228,4.7822,7.42,0.45,6810.9712,2.5181,0.2289,1544304600
"27496",2018-12-08 21:40:00,0.0247,10.9167,7.1267,3.79,30.8599,180.0417,963.2064,6.0042,97.4732,230.8183,6.0412,9.88,0.08,5381.3809,2.3728,0.1929,1544305200
"27497",2018-12-08 21:50:00,0.0543,12.2258,7.8125,4.4133,31.1644,175.7083,963.1525,6.1074,97.3316,228.4603,6.943,9.96,0.08,4939.3125,2.0588,0.1989,1544305800
"27498",2018-12-08 22:00:00,0.0745,10.7233,6.6783,4.045,31.4956,182.1333,963.0452,6.2073,96.5129,229.0827,7.1148,10.77,0,4526.9692,1.969,0.1638,1544306400
"27499",2018-12-08 22:10:00,0.0685,10.2042,6.6675,3.5367,31.4218,179.7333,962.8936,6.2727,96.2229,226.5043,6.8725,10.47,0.04,8121.1621,1.8298,0.1946,1544307000
"27500",2018-12-08 22:20:00,0.0398,9.9825,6.0883,3.8942,31.4603,187.1583,962.7512,6.3062,96.5403,223.7505,7.2772,10.91,0.07,4915.5928,1.8134,0.183,1544307600
"27501",2018-12-08 22:30:00,0.0717,10.4225,6.7033,3.7192,31.3512,168.95,962.5195,6.349,96.3828,227.3395,6.9828,10.67,0.04,4234.2256,2.1091,0.1882,1544308200
"27502",2018-12-08 22:40:00,0.024,8.6,5.9308,2.6692,31.5588,174.0583,962.273,6.3428,97.1423,220.5895,6.8253,10.05,0.17,6145.0166,2.2194,0.1638,1544308800
"27503",2018-12-08 22:50:00,0.0601,9.7467,6.2808,3.4658,31.5883,181.5667,962.1921,6.4245,96.2655,223.9639,8.047,11.71,0.13,3463.6841,2.0047,0.1526,1544309400
"27504",2018-12-08 23:00:00,0.0892,8.0417,5.2242,2.8175,32.1048,174.425,962.0297,6.4552,96.0824,222.9319,7.9887,12.61,0.13,4176.0771,2.1583,0.154,1544310000
"27505",2018-12-08 23:10:00,0.0723,9.0125,5.2083,3.8042,32.2207,168.7,961.8765,6.5091,95.9988,227.4521,8.4965,11.59,0.11,3875.3267,2.1474,0.1333,1544310600
"27506",2018-12-08 23:20:00,0.0213,7.9075,5.1283,2.7792,32.593,172.6,961.5909,6.4999,96.3271,220.6601,8.1615,12.11,0,2830.5569,2.0574,0.165,1544311200
"27507",2018-12-08 23:30:00,0.0702,6.8183,4.4617,2.3567,33.0495,171.275,961.3369,6.6375,94.9282,222.4981,8.1472,13.27,0.09,3753.125,2.0038,0.1343,1544311800
"27508",2018-12-08 23:40:00,0.0489,7.7017,5.06,2.6417,32.6666,180.8833,961.1446,6.7186,94.4903,225.5373,7.807,14.01,0,4755.96,1.9301,0.1173,1544312400
"27509",2018-12-08 23:50:00,0.0873,5.9858,3.965,2.0208,33.1899,169.9,960.9022,6.7802,94.1162,226.4107,8.4637,12.73,0,2741.783,1.8804,0.1315,1544313000
"27510",2018-12-09 00:00:00,0.0656,6.6875,4.5817,2.1058,32.9953,182.1917,960.5551,6.8158,94.4274,222.731,7.2538,13.51,0,2985.9863,1.7974,0.1154,1544313600
"27511",2018-12-09 00:10:00,0.0553,5.9683,4.1633,1.805,33.3203,166.4,960.179,6.8613,94.6609,222.9834,8.3647,13.43,0,3059.7476,1.6119,0.1309,1544314200
"27512",2018-12-09 00:20:00,0.054,4.8475,3.4858,1.3617,33.6406,166.1,960.0124,6.9989,94.1422,226.0867,9.453,13.45,0,1967.8385,1.8554,0.1516,1544314800
"27513",2018-12-09 00:30:00,0.0307,4.4017,3.2142,1.1875,33.5601,160.175,959.8438,7.1457,93.2234,228.3757,9.5278,13.51,0,1860.8494,1.5941,0.0703,1544315400
"27514",2018-12-09 00:40:00,0.0565,4.5458,3.0733,1.4725,33.7526,162.525,959.6276,7.2504,92.9348,226.2717,9.4322,13.45,0,2308.6223,1.2442,0.0853,1544316000
"27515",2018-12-09 00:50:00,0.1022,3.6408,2.69,0.9508,34.0318,161.3,959.5759,7.3751,91.8753,224.4099,9.5892,14.58,0,3734.8899,1.3119,0.0541,1544316600
"27516",2018-12-09 01:00:00,0.0346,4.5383,3.0742,1.4642,33.6463,159.85,959.3435,7.4642,91.8668,228.0833,9.2134,14.68,0.12,1922.3306,1.3321,0.0783,1544317200
"27517",2018-12-09 01:10:00,0.073,4.4167,3.0508,1.3658,33.5887,159.05,959.0942,7.4738,92.2574,227.0917,9.1222,12.68,0,2258.5105,1.3285,0.0821,1544317800
"27518",2018-12-09 01:20:00,0.0155,3.4483,2.725,0.7233,33.7832,157.075,958.976,7.4737,93.1298,231.5622,9.5402,14.33,0.13,1462.9281,1.0159,0.0634,1544318400
"27519",2018-12-09 01:30:00,0.0165,4.1392,2.9225,1.2167,33.1872,163.05,958.8326,7.3335,94.9494,225.4578,8.2191,11.19,0.06,2567.9382,1.1469,0.1029,1544319000
"27520",2018-12-09 01:40:00,0.0478,3.6742,2.6058,1.0683,33.3214,159.425,958.71,7.4323,94.4967,230.3992,8.3844,12.73,0.1,2018.1404,1.3027,0.0759,1544319600
"27521",2018-12-09 01:50:00,0.042,3.6283,2.7342,0.8942,32.8942,160.9,958.4877,7.3812,95.417,227.2084,8.404,13.11,0.2,2255.408,0.9939,0.0792,1544320200
"27522",2018-12-09 02:00:00,0.0315,3.5183,2.495,1.0233,33.1999,161.375,958.3005,7.5167,94.3679,227.5736,8.6882,14.32,0.11,1369.2101,1.0111,0.0561,1544320800
"27523",2018-12-09 02:10:00,0.0608,3.1892,2.1933,0.9958,33.4448,156.325,958.2382,7.7409,92.9633,230.9885,8.8026,12.96,0.14,1265.3937,1.2707,0.0812,1544321400
"27524",2018-12-09 02:20:00,0.0536,3.3775,2.59,0.7875,33.331,161.275,958.2443,7.7692,93.4253,230.6142,8.374,12.21,0.19,1398.5745,1.4287,0.0871,1544322000
"27525",2018-12-09 02:30:00,0.0579,3.2925,2.5242,0.7683,33.3778,155.575,958.2237,7.7994,93.5276,228.7318,8.9012,12.4,0.1,1664.4159,1.28,0.0612,1544322600
"27526",2018-12-09 02:40:00,0.0516,2.9925,2.2925,0.7,33.9232,160.425,958.4178,7.9819,92.5639,231.7302,10.2806,14.9,0.34,1513.8405,1.4053,0.0745,1544323200
"27527",2018-12-09 02:50:00,0.025,2.5792,2.085,0.4942,35.2275,154.725,958.7489,8.1947,90.0132,241.0104,10.9287,14.64,1.07,1091.719,1.5183,0.034,1544323800
"27528",2018-12-09 03:00:00,0.0455,3.3675,2.5617,0.8058,34.7624,156.7,958.3694,8.1126,90.0885,229.3154,9.0358,13.33,0.19,2152.5923,1.5839,0.1051,1544324400
"27529",2018-12-09 03:10:00,-0.0203,3.865,2.805,1.06,32.8384,157.15,958.3779,7.8365,92.1731,225.3426,7.3562,10.55,0,1958.731,1.9172,0.065,1544325000
"27530",2018-12-09 03:20:00,0.0663,4.8008,3.4383,1.3625,32.7314,156.725,958.3603,7.8301,91.8848,222.3793,5.0711,9.01,0,2272.5923,1.8655,0.1093,1544325600
"27531",2018-12-09 03:30:00,0.03,3.06,2.1892,0.8708,34.9694,156.775,958.3394,8.1923,87.857,227.1988,7.2503,9.74,0,1348.7831,2.2416,0.0463,1544326200
"27532",2018-12-09 03:40:00,0.0163,4.1317,3.0108,1.1208,34.2228,159.925,958.139,8.2683,87.4187,227.8568,5.5696,8.11,0,1505.0532,2.4119,0.0598,1544326800
"27533",2018-12-09 03:50:00,0.031,3.42,2.4783,0.9417,35.1295,158.65,958.0129,8.3223,86.4053,217.7401,5.3282,7.43,0,1396.653,3.3289,0.0735,1544327400
"27534",2018-12-09 04:00:00,0.0307,2.9142,2.0833,0.8308,36.3896,151.475,958.1009,8.333,85.9919,219.4691,7.3007,12.15,0,1427.0983,3.2991,0.0648,1544328000
"27535",2018-12-09 04:10:00,0.0271,2.8725,2.1083,0.7642,37.4147,147.325,957.8964,8.2986,86.6615,221.9306,7.7881,10.75,0,1890.4541,2.9235,0.078,1544328600
"27536",2018-12-09 04:20:00,0.0653,2.6367,1.8792,0.7575,36.4551,147.4,957.903,8.2381,88.1612,226.1591,8.4006,12.64,0,1184.2961,2.3497,0.0561,1544329200
"27537",2018-12-09 04:30:00,0.0716,2.9925,2.1425,0.85,35.6091,150.925,957.7825,8.1979,88.517,219.9939,8.0995,12.79,0,996.8701,1.6979,0.0497,1544329800
"27538",2018-12-09 04:40:00,0.0153,3.4125,2.26,1.1525,35.8697,149.475,957.9905,8.2199,86.7182,224.3319,7.3399,11.23,0,1335.2919,1.5339,0.04,1544330400
"27539",2018-12-09 04:50:00,-0.0104,2.84,2.125,0.715,37.3011,148.425,958.1696,8.3528,84.4563,225.7661,7.9752,12.5,0,997.1202,1.627,0.099,1544331000
"27540",2018-12-09 05:00:00,0.0308,3.5,2.4867,1.0133,37.0763,151.35,958.2255,8.2593,85.9434,226.3866,7.0854,9.58,0,1418.1307,1.8699,0.0626,1544331600
"27541",2018-12-09 05:10:00,0.0506,3.055,2.17,0.885,36.9977,156.55,958.3766,8.112,87.1631,227.9397,6.9296,10.98,0.04,1159.2853,1.8197,0.0799,1544332200
"27542",2018-12-09 05:20:00,0.0278,3.9883,2.9292,1.0592,37.5667,147.175,958.4427,8.0508,87.0969,227.6122,7.0283,9.64,0.15,1340.1959,1.721,0.0572,1544332800
