"","date","V_00","NO_00","NO_01","NO2_00","NO2_01","RH_01","T_01","timestamp","delta_time","delta_RH_01","dRH_01_T0_060","dRH_01_T0_090","dRH_01_T0_120","dRH_01_T0_150","REFNO","REFNO2"
"23","2019-12-12 17:40:00",6.0546875,12.1124267578125,15.71044921875,10.491943359375,0.2197265625,72.8314819335938,1.59151232910156,1576172400,600,0.305557250976562,0.00662182258028869,0.00987338229786845,0.0122122292919374,0.0139323415540627,34.9174,37.9262
"25","2019-12-12 18:00:00",6.014404296875,6.683349609375,11.444091796875,10.711669921875,0.823974609375,73.3066024780273,1.37620599365234,1576173600,600,-0.25177001953125,0.00535062580994207,0.00857045355940974,0.0110324315556178,0.0129069489005947,44.6526,41.5516
"26","2019-12-12 18:10:00",6.0150146484375,9.2376708984375,12.9913330078125,10.72998046875,0.47607421875,73.9274444580078,1.25286737060547,1576174200,600,0.620841979980469,0.00556394359814478,0.00870391544119227,0.0111850636658273,0.0131092774852533,39.3152,42.2019
"27","2019-12-12 18:20:00",6.04248046875,18.9239501953125,22.265625,12.4420166015625,1.812744140625,75.3192367553711,1.06008374023437,1576174800,600,1.39179229736328,0.00702943040309049,0.0101082595759453,0.0126104091819565,0.014583474485111,76.8996,48.6446
"28","2019-12-12 18:30:00",6.04583740234375,16.497802734375,19.775390625,10.7666015625,0.2105712890625,77.2151412963867,0.861669433593748,1576175400,600,1.89590454101562,0.00911012527429927,0.0122051089948139,0.0147619774357422,0.0168027831485444,59.1647,39.6597
"29","2019-12-12 18:40:00",6.048583984375,13.494873046875,16.937255859375,9.26513671875,-1.373291015625,78.0885162353516,0.646363098144531,1576176000,600,0.873374938964844,0.00916717945443316,0.012377236292839,0.0150372997869134,0.0171747459017096,42.377,32.579
"30","2019-12-12 18:50:00",6.04522705078125,13.43994140625,16.571044921875,9.7503662109375,-0.6317138671875,78.9349975585938,0.418991027832029,1576176600,600,0.846481323242188,0.00917065208237403,0.0124864398737377,0.01524578588546,0.0174778969625961,41.0475,34.4739
"31","2019-12-12 19:00:00",6.04583740234375,11.4166259765625,14.6942138671875,9.4024658203125,-0.76904296875,78.9342346191406,0.23666436767578,1576177200,600,-0.000762939453125,0.00776151782730446,0.0111720857603039,0.0140255285847969,0.0163494231264164,35.4202,33.6274
"32","2019-12-12 19:10:00",6.048583984375,10.6658935546875,13.861083984375,8.7158203125,-1.3824462890625,78.4886779785156,0.0916074218749983,1576177800,600,-0.445556640625,0.00582738859718426,0.00925462718810026,0.0121615148356246,0.0145524051349583,36.2622,30.0508
"33","2019-12-12 19:20:00",6.048583984375,10.565185546875,13.58642578125,8.2855224609375,-2.0965576171875,79.7551574707031,-0.0542539062500019,1576178400,600,1.2664794921875,0.00704357710499826,0.0103922034240172,0.0132999329515939,0.0157246758064093,32.8242,29.3287
"34","2019-12-12 19:30:00",6.048583984375,12.41455078125,15.2618408203125,9.0087890625,-1.4556884765625,80.5217208862305,-0.219420410156253,1576179000,600,0.766563415527344,0.00723986498978454,0.010576957904689,0.013514134719604,0.0159881497467992,40.3671,30.925
"35","2019-12-12 19:40:00",6.048583984375,11.810302734375,14.3646240234375,8.9996337890625,-1.3916015625,81.1686935424805,-0.367158630371096,1576179600,600,0.64697265625,0.00720670116494465,0.010542965545823,0.0135118919277366,0.0160353135262788,43.6882,29.7765
"36","2019-12-12 19:50:00",6.04522705078125,11.3250732421875,14.5111083984375,8.4228515625,-1.6754150390625,81.2873306274414,-0.506316772460939,1576180200,600,0.118637084960938,0.00629806930780844,0.00963198856115655,0.012629269174124,0.0151988762859407,36.8326,29.7272
"37","2019-12-12 20:00:00",6.04248046875,11.5081787109375,14.208984375,7.7545166015625,-1.9134521484375,81.3115539550781,-0.620270935058595,1576180800,600,0.0242233276367188,0.00537157278388219,0.00865945427635702,0.0116598607772309,0.0142590271428568,42.2789,25.3418
"38","2019-12-12 20:10:00",6.04248046875,11.260986328125,13.714599609375,7.4615478515625,-2.508544921875,81.7569198608398,-0.733956970214845,1576181400,600,0.445365905761719,0.00528921470507894,0.00849109665824345,0.0114698662930497,0.0140816960015008,40.035,23.9278
"39","2019-12-12 20:20:00",6.04248046875,9.173583984375,12.26806640625,6.8206787109375,-3.1402587890625,82.4378433227539,-0.83370037841797,1576182000,600,0.680923461914062,0.00561209602339546,0.00873303956919078,0.0116876588559889,0.0143083974070193,28.6675,19.5428
"40","2019-12-12 20:30:00",6.04248046875,9.796142578125,12.2589111328125,7.177734375,-2.801513671875,82.8692855834961,-0.916015502929691,1576182600,600,0.431442260742188,0.00546960715670586,0.00853373759637785,0.0114722356851159,0.0141046761534451,32.8551,23.0383
"41","2019-12-12 20:40:00",6.04248046875,7.72705078125,10.601806640625,6.5643310546875,-3.5430908203125,82.6774063110352,-0.959720275878908,1576183200,600,-0.191879272460938,0.00431012371304753,0.00731652513318096,0.0102351675779672,0.0128752242757219,22.8866,19.0454
"43","2019-12-12 21:00:00",6.00555419921875,7.6904296875,9.70458984375,7.87353515625,-2.197265625,84.2694702148438,-0.987337402343753,1576184400,600,0.0940322875976562,0.00535848638289272,0.00824949845954251,0.0111176954876599,0.0137604716434078,23.0233,25.3056
"44","2019-12-12 21:10:00",6.00555419921875,7.6629638671875,10.43701171875,7.635498046875,-2.9022216796875,84.437126159668,-0.963742187500002,1576185000,600,0.167655944824219,0.00481528737090093,0.00766140214030524,0.0105082002116782,0.0131524439144446,28.2786,26.2351
"45","2019-12-12 21:20:00",6.0302734375,10.1348876953125,12.7899169921875,7.855224609375,-2.6092529296875,84.9660339355469,-0.933175659179689,1576185600,600,0.528907775878906,0.00495756571936238,0.00773723681686907,0.0105495238723594,0.0131857161119977,35.7694,28.7322
"46","2019-12-12 21:30:00",6.03363037109375,8.4320068359375,11.1236572265625,7.2235107421875,-3.1219482421875,84.6723022460938,-0.890007141113284,1576186200,600,-0.293731689453125,0.00370693596562924,0.0064340308914829,0.00921647770000773,0.0118457767096626,28.6096,24.2989
"47","2019-12-12 21:40:00",6.036376953125,5.1727294921875,8.056640625,5.9326171875,-3.8177490234375,83.2704010009766,-0.836917907714846,1576186800,600,-1.40190124511719,0.000801351475049581,0.0034209217321018,0.00614306675525251,0.00874530477981886,15.4112,18.4316
"48","2019-12-12 21:50:00",6.036376953125,6.390380859375,9.228515625,6.280517578125,-3.9642333984375,84.1010513305664,-0.806083251953126,1576187400,600,0.830650329589844,0.00206274659482668,0.00444559248161248,0.00703631147284822,0.00956571092373401,20.105,18.511
"49","2019-12-12 22:00:00",6.036376953125,9.4207763671875,12.139892578125,7.2418212890625,-3.11279296875,84.8960342407227,-0.749240234375002,1576188000,600,0.79498291015625,0.00307104881252821,0.00530306245600829,0.00779869058711332,0.0102737609028735,31.3635,24.176
"50","2019-12-12 22:10:00",6.036376953125,6.8939208984375,9.539794921875,7.1319580078125,-3.1585693359375,84.9700393676758,-0.663707580566408,1576188600,600,0.074005126953125,0.00272292857430736,0.0048687306634136,0.0072984835943511,0.00973451696543811,19.6486,23.0281
"51","2019-12-12 22:20:00",6.036376953125,5.7403564453125,8.53271484375,6.866455078125,-3.3416748046875,84.6312942504883,-0.555652221679689,1576189200,600,-0.3387451171875,0.00174033408102114,0.0037921564252897,0.00615035387093397,0.00854213342176364,15.8352,22.4669
